"","logFC","logCPM","PValue","FDR"
"Lus10003913.g.BGIv1.0",1.1620872900811,5.67246659823658,1.05368974736693e-46,1.53193802701632e-44
"Lus10004387.g.BGIv1.0",1.46013438505984,4.69080347193033,4.28906356942659e-46,6.19434825337353e-44
"Lus10024098.g.BGIv1.0",1.47183219852338,4.59146777971922,5.34297884910085e-46,7.66549945707139e-44
"Lus10037766.g.BGIv1.0",1.1710385732044,5.38154646431336,7.18564527388666e-46,1.02752363717476e-43
"Lus10041801.g.BGIv1.0",1.01453333672718,5.65440453861523,1.02433284501202e-45,1.45995977395139e-43
"Lus10011058.g.BGIv1.0",-1.3282009609876,4.91322740404642,1.10177920874237e-45,1.56521058768757e-43
"Lus10029185.g.BGIv1.0",-2.39523471162804,3.48876054114329,1.89765614944506e-45,2.68706874503343e-43
"Lus10036845.g.BGIv1.0",1.52821279455421,4.48925296815031,2.02545006454371e-45,2.85871232973311e-43
"Lus10003381.g.BGIv1.0",1.35147057485168,5.15383380740368,3.8739680746497e-45,5.43242794106764e-43
"Lus10028390.g.BGIv1.0",1.09311103263336,5.76840638662881,4.02551568908257e-45,5.62679075627358e-43
"Lus10036122.g.BGIv1.0",1.05250646944486,5.7825851525299,5.97165297435406e-45,8.26731612892182e-43
"Lus10026740.g.BGIv1.0",-1.08476680874544,7.69810596551046,7.65805717003285e-45,1.05349178240031e-42
"Lus10025333.g.BGIv1.0",-1.01871677134066,6.05099174527844,1.33675646860399e-44,1.83312745888593e-42
"Lus10043105.g.BGIv1.0",1.02501258088784,5.83920107301194,1.40983448108628e-44,1.927261469412e-42
"Lus10041102.g.BGIv1.0",1.1471988076435,6.54522634902106,1.97763258537327e-44,2.68655206621129e-42
"Lus10003451.g.BGIv1.0",-2.76964395667593,3.0227130723946,2.34707505208511e-44,3.17849531430505e-42
"Lus10021616.g.BGIv1.0",1.23121915422525,4.99417018482816,3.25915148846503e-44,4.39995572531253e-42
"Lus10020491.g.BGIv1.0",-2.71933362747711,3.36851805786497,3.7824588423034e-44,5.09062750259353e-42
"Lus10020525.g.BGIv1.0",1.55530829722067,4.90807480385931,6.46931076086189e-44,8.60022654695496e-42
"Lus10002604.g.BGIv1.0",1.17627610603226,5.25294779444641,7.46945427082023e-44,9.8995319087447e-42
"Lus10018894.g.BGIv1.0",-1.51971919842173,4.89848870940649,8.19631317486134e-44,1.08298458973981e-41
"Lus10032646.g.BGIv1.0",1.02639449625427,5.59399031943425,1.41807696265509e-43,1.86803708010847e-41
"Lus10039428.g.BGIv1.0",1.09908950560385,5.62625789029737,1.53275243326123e-43,2.0129994267764e-41
"Lus10038307.g.BGIv1.0",1.69350215391786,4.14575724076504,2.08856553571285e-43,2.72648745954875e-41
"Lus10023989.g.BGIv1.0",1.69016422542788,4.45966814610633,2.20227537439841e-43,2.86632074252914e-41
"Lus10001856.g.BGIv1.0",1.1292143179895,5.43435696491841,3.16748671327324e-43,4.09803020573515e-41
"Lus10021394.g.BGIv1.0",-9.03138762116341,1.87269736544071,5.96548369734733e-43,7.69511993493726e-41
"Lus10042082.g.BGIv1.0",1.70729809842468,4.69467872883702,7.36377147831576e-43,9.47072514597232e-41
"Lus10042064.g.BGIv1.0",1.80594692496853,4.10621286240285,7.40302812451075e-43,9.49312789382321e-41
"Lus10024074.g.BGIv1.0",1.17155677977201,5.36863966762935,1.4092276494311e-42,1.79649663191846e-40
"Lus10022282.g.BGIv1.0",1.40872188407304,4.71504103351691,5.07746225297638e-42,6.4350542740273e-40
"Lus10025896.g.BGIv1.0",1.01110217063155,5.66289602058929,7.06972558370664e-42,8.93395467585207e-40
"Lus10039379.g.BGIv1.0",-1.25084554236687,4.96798771459285,1.42621298619407e-41,1.78671195166692e-39
"Lus10038388.g.BGIv1.0",1.03870518272478,5.44984888453659,1.85355132283489e-41,2.31539452744125e-39
"Lus10037475.g.BGIv1.0",1.48470405106825,4.36730838864699,1.97384261060849e-41,2.45859347065219e-39
"Lus10001265.g.BGIv1.0",1.13029258046633,5.56488833993915,1.98652953945941e-41,2.46732644599543e-39
"Lus10042487.g.BGIv1.0",1.13014734485456,5.68545639830574,2.51341411992314e-41,3.11283832499086e-39
"Lus10027321.g.BGIv1.0",1.41362695161593,5.4890879037675,2.55590898703686e-41,3.15647498793976e-39
"Lus10009351.g.BGIv1.0",-1.06015670508171,6.19334312899634,2.87979504469012e-41,3.53637204485097e-39
"Lus10020450.g.BGIv1.0",1.8277038867317,4.6669404424172,6.81232582244425e-41,8.24898651330011e-39
"Lus10000430.g.BGIv1.0",1.2199781243045,5.35653113661216,7.92239582042812e-41,9.56651301971752e-39
"Lus10036722.g.BGIv1.0",1.53130197118662,4.55239130331743,2.29465139887172e-40,2.74795567383891e-38
"Lus10020186.g.BGIv1.0",1.06252961057608,5.31188655749174,3.30094525548833e-40,3.9421810769597e-38
"Lus10033014.g.BGIv1.0",1.30618249315216,5.07645989903778,3.63536413203808e-40,4.31783918535047e-38
"Lus10030915.g.BGIv1.0",1.23409629853473,4.81729081206867,4.54569603134545e-40,5.38435836998959e-38
"Lus10041386.g.BGIv1.0",1.08276953835323,5.20082246118572,5.52728253467226e-40,6.51155824023679e-38
"Lus10003271.g.BGIv1.0",1.14992139079619,5.16430652511112,9.58284306974874e-40,1.12588046239202e-37
"Lus10017050.g.BGIv1.0",1.19895935121048,5.43494690106131,1.16624264605931e-39,1.36284231362484e-37
"Lus10030604.g.BGIv1.0",-1.07321621250473,5.52063754633438,5.51864837392611e-39,6.34659162600375e-37
"Lus10028435.g.BGIv1.0",1.0366992828131,5.33824906593082,5.54472129168109e-39,6.35975143194376e-37
"Lus10035255.g.BGIv1.0",-2.19126836592813,3.49946452430942,7.56059910208787e-39,8.62642529046882e-37
"Lus10023075.g.BGIv1.0",1.033856797612,5.44494438472478,1.04170480357907e-38,1.18544370461743e-36
"Lus10001934.g.BGIv1.0",1.28658242551705,4.92342150633108,1.04652788389834e-38,1.18782281046853e-36
"Lus10021546.g.BGIv1.0",1.43454987398093,4.85114611840443,1.10658290937759e-38,1.25271525139462e-36
"Lus10026501.g.BGIv1.0",1.09733822003586,5.83291671297898,1.37238802735653e-38,1.54958649187574e-36
"Lus10020249.g.BGIv1.0",-2.50330483971288,3.20364010546156,1.86676380008316e-38,2.09690152851202e-36
"Lus10029336.g.BGIv1.0",2.38877165913838,3.6265926217771,2.30950183474388e-38,2.58088314288306e-36
"Lus10041622.g.BGIv1.0",1.58197128717323,4.23011785285758,2.40072727828498e-38,2.67594911575195e-36
"Lus10006271.g.BGIv1.0",1.01622038180361,5.48052735362962,2.73161880398806e-38,3.036987238572e-36
"Lus10000826.g.BGIv1.0",1.19154892939215,5.27643923512417,2.94283650968733e-38,3.26347055899535e-36
"Lus10034042.g.BGIv1.0",-1.02745984688968,6.07702830764285,4.43246907203685e-38,4.89045337640899e-36
"Lus10003148.g.BGIv1.0",-3.03828082887953,2.79836528611992,1.35617269784245e-37,1.48126088813842e-35
"Lus10009092.g.BGIv1.0",1.05552998281635,5.34871508565193,3.42625233365838e-37,3.71427968070981e-35
"Lus10030751.g.BGIv1.0",-2.01737545824699,3.65052555457233,5.1114491645105e-37,5.51364284442769e-35
"Lus10031239.g.BGIv1.0",-5.11812686775783,2.08814465504478,6.12465602475715e-37,6.57394869264736e-35
"Lus10006029.g.BGIv1.0",1.17866966178794,4.99862478932388,7.80896162173796e-37,8.34062335770444e-35
"Lus10019299.g.BGIv1.0",1.00430997406273,5.64928746208299,8.48924309686622e-37,9.04499722215372e-35
"Lus10003444.g.BGIv1.0",-1.57331823154812,4.0795043920605,1.35356914446268e-36,1.42817971550819e-34
"Lus10004907.g.BGIv1.0",-2.73353120731294,3.29073227647446,1.45575931884782e-36,1.53228361621389e-34
"Lus10019726.g.BGIv1.0",1.13675508363716,5.09173930294973,1.72533338115341e-36,1.81164172493043e-34
"Lus10000294.g.BGIv1.0",1.96653446778104,4.00198246404838,4.65585433289281e-36,4.86525585829767e-34
"Lus10027878.g.BGIv1.0",-1.1795315289018,4.94917975206284,5.30456240579601e-36,5.5298472983779e-34
"Lus10041704.g.BGIv1.0",1.06242898796723,5.64112058220485,7.95920014294721e-36,8.25762265904673e-34
"Lus10041237.g.BGIv1.0",1.22837684688864,4.63793944236102,1.11962495351158e-35,1.15883848462147e-33
"Lus10010568.g.BGIv1.0",-1.00909071573641,5.14941684395918,1.51247790577721e-35,1.55803144649387e-33
"Lus10012880.g.BGIv1.0",-3.28383887106197,2.53734318801962,1.77755474039395e-35,1.82245476697324e-33
"Lus10030611.g.BGIv1.0",1.19901779135158,4.88056727557355,3.26110686646501e-35,3.29682736260699e-33
"Lus10026572.g.BGIv1.0",1.04223520756443,5.98841305198671,4.02812963496221e-35,4.05339868892228e-33
"Lus10029543.g.BGIv1.0",-1.14641217531117,5.28448268619163,4.12410469961971e-35,4.14039157961128e-33
"Lus10016093.g.BGIv1.0",1.53502502992169,4.39544182508321,4.43230633204794e-35,4.43955734010267e-33
"Lus10007681.g.BGIv1.0",1.64325920762892,4.33403128284733,4.70502782017517e-35,4.70189113496172e-33
"Lus10001032.g.BGIv1.0",-8.92179308668961,1.77272590590135,5.60465625796442e-35,5.57528632013665e-33
"Lus10042311.g.BGIv1.0",1.7557870559306,3.79663723501102,6.92357080198983e-35,6.85591221715945e-33
"Lus10024544.g.BGIv1.0",1.29101559730887,4.48773568604324,1.04442895019211e-34,1.03187206576821e-32
"Lus10010278.g.BGIv1.0",-1.53065207426239,4.39370879125548,2.28742268896879e-34,2.23956197549915e-32
"Lus10039473.g.BGIv1.0",1.02009694991324,5.56391301305148,2.6518586935066e-34,2.59053818573989e-32
"Lus10000625.g.BGIv1.0",-3.9664049141867,2.24555126888295,2.72305258961612e-34,2.65412150500453e-32
"Lus10003466.g.BGIv1.0",1.1556794061038,5.12095364468049,3.11144442215087e-34,3.02589710235617e-32
"Lus10032242.g.BGIv1.0",2.11955786684029,3.18409797499011,4.26891496767243e-34,4.13305128195296e-32
"Lus10041956.g.BGIv1.0",1.02624000259191,5.88281502818993,4.96476246799008e-34,4.7748493196017e-32
"Lus10017228.g.BGIv1.0",-1.09163281147701,5.03677462017607,5.72498844953277e-34,5.49384046113993e-32
"Lus10036144.g.BGIv1.0",1.30310685449678,4.91564482009792,6.35252118927735e-34,6.08260900042017e-32
"Lus10025733.g.BGIv1.0",1.35509227200669,4.51013996055162,7.40255767186981e-34,7.05694264372483e-32
"Lus10030375.g.BGIv1.0",1.52258698548774,4.31312612115104,7.63076472477574e-34,7.24272867578005e-32
"Lus10042312.g.BGIv1.0",1.58619663277866,4.08287235348128,1.58796060056253e-33,1.49893912700847e-31
"Lus10003517.g.BGIv1.0",1.18423319301495,4.76650478880988,1.85965587849667e-33,1.74602809274576e-31
"Lus10032627.g.BGIv1.0",1.5866861677069,4.04832465349401,1.95120716760347e-33,1.82677711766672e-31
"Lus10018309.g.BGIv1.0",1.55441327860717,3.89057655174624,1.95406445610873e-33,1.82677711766672e-31
"Lus10035582.g.BGIv1.0",1.11264741188937,4.94099100194077,2.03606437040148e-33,1.89123406507955e-31
"Lus10002324.g.BGIv1.0",-1.54997993203907,4.24103891781587,2.10969624586679e-33,1.95545001074787e-31
"Lus10008611.g.BGIv1.0",-1.35452681603595,5.06534639468881,2.70378137640618e-33,2.49545817863594e-31
"Lus10031237.g.BGIv1.0",-5.20678982553118,1.93879602668188,3.11937688718372e-33,2.87293289539753e-31
"Lus10013003.g.BGIv1.0",1.03209509746845,5.47487966508212,4.00091444977233e-33,3.66155267465375e-31
"Lus10036854.g.BGIv1.0",-1.14632567160008,4.80721436012128,4.15174879676024e-33,3.7916107551253e-31
"Lus10025932.g.BGIv1.0",1.02359619081846,5.20744061861778,6.17498251503125e-33,5.61574612784359e-31
"Lus10016839.g.BGIv1.0",-5.52562498322553,1.5933735211622,8.35905063713441e-33,7.55460062883305e-31
"Lus10022774.g.BGIv1.0",1.04289812029171,4.99690716377905,1.79521407473561e-32,1.61239155047173e-30
"Lus10031100.g.BGIv1.0",-1.47566783862015,3.99358325057845,2.00747494813342e-32,1.79561612078823e-30
"Lus10010479.g.BGIv1.0",-1.15949643789818,5.57743837165552,2.09403860605527e-32,1.86536787384895e-30
"Lus10040683.g.BGIv1.0",-1.18569834991609,5.03996689438337,3.32250417858443e-32,2.95363147540376e-30
"Lus10033472.g.BGIv1.0",1.32785066281625,4.45849362284866,3.54433657668299e-32,3.14440521071401e-30
"Lus10034200.g.BGIv1.0",-1.02891740617508,5.14796888876417,4.83813566041936e-32,4.27476819703435e-30
"Lus10040565.g.BGIv1.0",1.25719867368578,4.97302721164413,8.04562754091935e-32,7.0514410248247e-30
"Lus10023799.g.BGIv1.0",1.07011231292906,5.54015300656312,1.00525958234373e-31,8.75744274630547e-30
"Lus10022221.g.BGIv1.0",-1.62890554130229,4.52276425056443,1.1057103081374e-31,9.61326656100821e-30
"Lus10013800.g.BGIv1.0",1.67338905608548,3.60398021609938,1.46677547867647e-31,1.27269853959171e-29
"Lus10039682.g.BGIv1.0",-1.40895063204321,4.43584728562786,1.62110994194826e-31,1.40381016506839e-29
"Lus10009514.g.BGIv1.0",1.69238754583859,3.98575151200692,2.27264420882785e-31,1.96409774158957e-29
"Lus10037485.g.BGIv1.0",1.07815085862269,5.90464439062833,2.62640629234478e-31,2.26532753838333e-29
"Lus10029186.g.BGIv1.0",-1.74494661721804,3.80366923910899,3.09415933970291e-31,2.65822530941156e-29
"Lus10015122.g.BGIv1.0",1.01373295606283,5.19600836043768,4.63376163621002e-31,3.97306217135475e-29
"Lus10008754.g.BGIv1.0",1.39494371142977,4.35601915342542,4.98747750503066e-31,4.26792587836984e-29
"Lus10008694.g.BGIv1.0",-1.88441935944929,4.0020203921847,5.33296555036088e-31,4.55460403614417e-29
"Lus10029051.g.BGIv1.0",-1.98530415313403,3.73177008125661,5.47968405324672e-31,4.670732264288e-29
"Lus10007974.g.BGIv1.0",1.01452372416551,4.98149942877832,9.70715560555459e-31,8.16208435839582e-29
"Lus10013076.g.BGIv1.0",1.76691898256502,3.69715638887988,1.02295920639696e-30,8.58476055237111e-29
"Lus10042262.g.BGIv1.0",1.28689272745592,4.77806409680021,1.05604658561094e-30,8.84535667111623e-29
"Lus10039816.g.BGIv1.0",-1.03710607448782,5.89336565508622,1.19122897173105e-30,9.92029015902694e-29
"Lus10005490.g.BGIv1.0",1.06094602130827,5.13382508034591,1.43182673055155e-30,1.18557980578679e-28
"Lus10023160.g.BGIv1.0",-1.71597208250427,3.64290269551104,1.49859765226321e-30,1.23850833729152e-28
"Lus10024366.g.BGIv1.0",-1.25839499445907,5.06700176898387,1.54991809756064e-30,1.27849126411876e-28
"Lus10034180.g.BGIv1.0",1.18245307551539,4.75775840683337,1.68640335888498e-30,1.38581550877294e-28
"Lus10039131.g.BGIv1.0",1.51454499234919,3.79374136999293,1.80514427118621e-30,1.47780464430764e-28
"Lus10016771.g.BGIv1.0",1.53685880886413,3.92425129746196,2.62097745533306e-30,2.1336425273555e-28
"Lus10016469.g.BGIv1.0",1.12337961056373,4.98913998606802,3.34456930879381e-30,2.70244930153487e-28
"Lus10024870.g.BGIv1.0",-4.02823384304463,1.75902637037588,3.56050835575131e-30,2.87159292639824e-28
"Lus10006816.g.BGIv1.0",1.44561770782939,4.36612442852254,3.97542160552951e-30,3.18847883051611e-28
"Lus10008168.g.BGIv1.0",-3.37549239042661,2.39901089758828,5.72361913763581e-30,4.55698621853784e-28
"Lus10008129.g.BGIv1.0",1.11979891954916,4.64005438773745,5.90466765503395e-30,4.69253761667241e-28
"Lus10042344.g.BGIv1.0",-1.4343859985775,4.18108353014426,5.98316384572068e-30,4.74624298425774e-28
"Lus10033245.g.BGIv1.0",-1.97177440812295,3.8634543549475,6.0148110104969e-30,4.76265663820239e-28
"Lus10019123.g.BGIv1.0",1.599880807559,4.04803956630876,6.3855687994532e-30,5.04703747783691e-28
"Lus10001083.g.BGIv1.0",1.82828831486867,3.95730503466567,7.07216956841721e-30,5.57956957003021e-28
"Lus10038917.g.BGIv1.0",-2.47407722340513,3.1064367330777,1.5005089640504e-29,1.16065169352731e-27
"Lus10033562.g.BGIv1.0",1.49078219042288,4.22353185492822,1.53178534582395e-29,1.182739622883e-27
"Lus10029802.g.BGIv1.0",-2.60814606532917,2.68044782405311,1.73993921530368e-29,1.34107974518558e-27
"Lus10038153.g.BGIv1.0",2.06237412626466,3.47671731385407,1.91634954378713e-29,1.47183093671326e-27
"Lus10039419.g.BGIv1.0",1.97036181539899,3.67945469336277,1.92371348572281e-29,1.47488093364826e-27
"Lus10018559.g.BGIv1.0",1.13432226057023,4.8161015988191,1.94465594519929e-29,1.48831229918588e-27
"Lus10002839.g.BGIv1.0",-3.68266939737286,2.07227600619393,2.09574738056934e-29,1.60112889948559e-27
"Lus10019027.g.BGIv1.0",-1.15609241171651,5.13430252142357,2.11971311825745e-29,1.61659735024157e-27
"Lus10002337.g.BGIv1.0",-1.00401971873992,5.05736691380336,2.15568928717444e-29,1.64115532404133e-27
"Lus10037283.g.BGIv1.0",-1.61082570076968,3.92007417250409,2.28209986240412e-29,1.73435599857639e-27
"Lus10033386.g.BGIv1.0",1.08507319107123,5.02738218750719,2.73600317219861e-29,2.07568575739347e-27
"Lus10030483.g.BGIv1.0",-2.67149336427587,2.48626164313588,2.96932324263764e-29,2.24877091778225e-27
"Lus10014418.g.BGIv1.0",1.2814767762804,4.4128876487044,4.21418199124349e-29,3.1749515657079e-27
"Lus10005521.g.BGIv1.0",1.37496282001603,4.02706621658583,5.67138168380795e-29,4.2288273272181e-27
"Lus10015030.g.BGIv1.0",1.25311468510077,4.47417065570273,8.17916631576839e-29,6.08829689919123e-27
"Lus10030931.g.BGIv1.0",-2.98515371893928,2.60328549923195,9.6979198505703e-29,7.19416849529251e-27
"Lus10037732.g.BGIv1.0",1.1857800400545,4.68626892212694,1.06692589859078e-28,7.90124969976829e-27
"Lus10029843.g.BGIv1.0",-1.01907302963999,5.05471083275656,1.34626951068265e-28,9.93610898113504e-27
"Lus10017143.g.BGIv1.0",1.21669736189172,4.63977769537869,1.41967842109355e-28,1.0460142481925e-26
"Lus10029885.g.BGIv1.0",1.08133103017884,4.69081763211017,1.78728373802959e-28,1.31020255271306e-26
"Lus10026924.g.BGIv1.0",1.19269351829957,4.7622575543922,2.17284668677545e-28,1.59016529159622e-26
"Lus10028898.g.BGIv1.0",-2.79221148986115,2.68103536773923,2.32194137891501e-28,1.69642207870277e-26
"Lus10027989.g.BGIv1.0",-3.56542081473483,2.19415501271129,2.43909210874923e-28,1.77902303791003e-26
"Lus10022047.g.BGIv1.0",-1.37431654974077,4.46866028157064,2.65076567124288e-28,1.93017478215409e-26
"Lus10007418.g.BGIv1.0",1.1634822633257,4.79952943402428,5.18638170317804e-28,3.73273508309359e-26
"Lus10005771.g.BGIv1.0",1.09879273284696,5.20158732150396,5.41009504816545e-28,3.88730978245951e-26
"Lus10041223.g.BGIv1.0",-1.48963272385478,4.4586014247359,6.31404112376516e-28,4.52933468137286e-26
"Lus10030399.g.BGIv1.0",1.44740741862764,4.52199494885074,7.04187865321672e-28,5.04312202527156e-26
"Lus10006828.g.BGIv1.0",1.47306527381262,4.65397753226703,8.93762795507793e-28,6.34849060188223e-26
"Lus10043363.g.BGIv1.0",1.18007912213335,4.59776770208328,1.13131666326263e-27,7.9430249129636e-26
"Lus10028133.g.BGIv1.0",1.14609622850906,4.88825253411678,1.17895497503379e-27,8.25287467305861e-26
"Lus10009515.g.BGIv1.0",1.51785200395625,3.68140215141126,1.35086282591196e-27,9.41079453609278e-26
"Lus10026502.g.BGIv1.0",-1.43208514723052,4.2705804360462,1.3622334342389e-27,9.4748239391679e-26
"Lus10006822.g.BGIv1.0",1.12411610858884,4.61096368921294,1.59183253527434e-27,1.10364510782139e-25
"Lus10043102.g.BGIv1.0",1.31270842652151,4.37422210355017,1.81005101079039e-27,1.24896392841379e-25
"Lus10010286.g.BGIv1.0",-3.02130097132754,2.6124717065303,1.8191129024563e-27,1.25322752745924e-25
"Lus10016424.g.BGIv1.0",-4.65166067257074,1.65231098802658,1.86657554463362e-27,1.27984078076922e-25
"Lus10029181.g.BGIv1.0",-3.91055490530007,1.78120501618485,1.87140406912402e-27,1.28113080769906e-25
"Lus10007085.g.BGIv1.0",-1.69774206835466,3.46998414112177,2.11070265975184e-27,1.43815603953091e-25
"Lus10021257.g.BGIv1.0",-3.37703385139983,1.96764245468863,2.21845777434778e-27,1.50921092188846e-25
"Lus10023798.g.BGIv1.0",1.21762225417142,4.73850622502706,3.55814196910154e-27,2.38697514720391e-25
"Lus10020331.g.BGIv1.0",-2.13587505335029,3.12580971747073,4.32342231429908e-27,2.89143832961377e-25
"Lus10008536.g.BGIv1.0",3.94035467423898,1.76211929195961,4.45124656370291e-27,2.97235237128617e-25
"Lus10015343.g.BGIv1.0",1.20088260689914,4.90321818534106,5.14997548606535e-27,3.40234930630314e-25
"Lus10022370.g.BGIv1.0",1.44495584080977,3.97358607475133,5.86603330389647e-27,3.86367172354066e-25
"Lus10042095.g.BGIv1.0",-1.21559127130161,4.47133901302767,6.13966008023717e-27,4.03777856804826e-25
"Lus10009807.g.BGIv1.0",1.09274174059973,4.7944427551394,7.10382407871488e-27,4.64376445903481e-25
"Lus10001322.g.BGIv1.0",-1.4476606472716,4.2641014630026,7.21024619624901e-27,4.69919958616403e-25
"Lus10026176.g.BGIv1.0",-1.09553992285598,4.79408624646142,7.67676955331099e-27,4.98084849629824e-25
"Lus10022496.g.BGIv1.0",1.24824257453633,4.37273787050861,9.52304902849702e-27,6.16954492276891e-25
"Lus10018893.g.BGIv1.0",-1.50418787650451,3.81529872646337,1.16628433366908e-26,7.51104389169309e-25
"Lus10019806.g.BGIv1.0",-1.57154632736523,3.54416077500354,1.46390827908152e-26,9.38607032447683e-25
"Lus10005494.g.BGIv1.0",1.00692997125141,5.05291241902294,1.57129944668115e-26,1.00597876651953e-24
"Lus10025255.g.BGIv1.0",-1.34356105908189,4.05000764060641,1.78729181250783e-26,1.14257885855188e-24
"Lus10035840.g.BGIv1.0",1.55240096096175,3.5639745157109,1.84463693032087e-26,1.17750678411128e-24
"Lus10024121.g.BGIv1.0",-1.00616856246631,5.07417138024919,1.90345188556567e-26,1.2132691630121e-24
"Lus10031572.g.BGIv1.0",1.27432606314704,4.01508578601718,4.03388303313223e-26,2.54879257751877e-24
"Lus10026094.g.BGIv1.0",-2.46159426431052,2.69382156232477,4.44211610188904e-26,2.8026593478261e-24
"Lus10000791.g.BGIv1.0",1.09392268968126,4.87763495828381,4.54859317029784e-26,2.86567961892779e-24
